participant,group,speaker,image1,image2,image3,target,response,correct
C017-HV,HV,S08M,pears,mouse,foot,pears,mouse,0
C017-HV,HV,S07,ball,house,toys,house,house,1
C017-HV,HV,S07,house,ring,lid,lid,lid,1
C017-HV,HV,S08M,foot,cup,house,cup,cup,1
C017-HV,HV,S0M,ring,park,bike,park,park,1
C017-HV,HV,S06F,cake,bees,teeth,cake,cake,1
C017-HV,HV,S06F,cut,book,teeth,teeth,teeth,1
C017-HV,HV,S06F,clock,shark,cot,clock,clock,1
C017-HV,HV,S07,tears,foot,suit,suit,suit,1
C017-HV,HV,S0M,shark,food,piers,shark,shark,1
C017-HV,HV,S0M,teeth,foot,shark,teeth,teeth,1
C017-HV,HV,S0M,shark,house,cut,house,house,1
C017-HV,HV,S06F,kite,clock,gate,kite,clock,0
C017-HV,HV,S08M,shark,paws,house,house,house,1
C017-HV,HV,S07,pears,ball,mouse,mouse,mouse,1
C017-HV,HV,S06F,park,cat,piers,cat,piers,0
C017-HV,HV,S06F,lid,toys,house,toys,toys,1
C017-HV,HV,S08M,ball,bees,hat,ball,ball,1
C017-HV,HV,S0M,paws,shirt,cake,paws,shirt,0
C017-HV,HV,S0M,piers,gate,leg,leg,leg,1
C017-HV,HV,S06F,gate,food,bees,gate,gate,1
C017-HV,HV,S07,teeth,pears,ball,ball,ball,1
C017-HV,HV,S08M,ten,gate,paws,gate,ten,0
C017-HV,HV,S08M,shark,paws,bike,paws,paws,1
C017-HV,HV,S0M,road,toys,cat,toys,toys,1
C017-HV,HV,S06F,skirt,shirt,coat,coat,shirt,0
C017-HV,HV,S0M,ring,cup,lid,lid,lid,1
C017-HV,HV,S06F,clock,teeth,piers,piers,piers,1
C017-HV,HV,S06F,suit,boys,foot,boys,boys,1
C017-HV,HV,S06F,leg,foot,coat,foot,foot,1
C017-HV,HV,S08M,gate,teeth,kite,kite,kite,1
C017-HV,HV,S0M,book,ten,gate,book,book,1
C017-HV,HV,S07,gate,lid,park,park,gate,0
C017-HV,HV,S0M,piers,cat,bees,cat,cat,1
C017-HV,HV,S07,road,paws,cake,road,road,1
C017-HV,HV,S08M,skirt,bees,coat,bees,bees,1
C017-HV,HV,S07,ring,park,cake,ring,ring,1
C017-HV,HV,S07,cut,house,skirt,cut,cut,1
C017-HV,HV,S08M,bike,park,mouse,park,park,1
C017-HV,HV,S0M,park,ball,piers,ball,ball,1
C017-HV,HV,S07,clock,ball,bees,bees,bees,1
C017-HV,HV,S07,hat,piers,skirt,hat,hat,1
C017-HV,HV,S07,clock,book,tears,book,book,1
C017-HV,HV,S08M,hat,clock,ring,hat,hat,1
C017-HV,HV,S0M,ball,cup,boys,cup,cup,1
C017-HV,HV,S06F,suit,cat,ring,ring,ring,1
C017-HV,HV,S07,coat,shirt,paws,shirt,shirt,1
C017-HV,HV,S08M,bike,cot,kite,cot,cot,1
C017-HV,HV,S06F,cup,road,cut,cut,cut,1
C017-HV,HV,S0M,suit,mouse,cup,suit,suit,1
C017-HV,HV,S07,mouse,cake,kite,cake,cake,1
C017-HV,HV,S08M,cup,bears,shark,shark,shark,1
C017-HV,HV,S08M,road,foot,paws,foot,foot,1
C017-HV,HV,S07,toys,pears,tears,tears,tears,1
C017-HV,HV,S0M,toys,boys,paws,boys,boys,1
C017-HV,HV,S07,toys,tears,coat,toys,toys,1
C017-HV,HV,S07,foot,shark,cup,cup,shark,0
C017-HV,HV,S06F,cup,ball,clock,ball,ball,1
C017-HV,HV,S07,gate,ball,boys,boys,boys,1
C017-HV,HV,S06F,road,ten,kite,road,road,1
C017-HV,HV,S07,shark,road,book,shark,shark,1
C017-HV,HV,S06F,food,leg,bears,bears,bears,1
C017-HV,HV,S08M,cake,kite,mouse,cake,cake,1
C017-HV,HV,S0M,gate,foot,kite,foot,foot,1
C017-HV,HV,S08M,cut,ten,piers,piers,piers,1
C017-HV,HV,S08M,pears,food,bike,bike,bike,1
C017-HV,HV,S07,bears,cot,cat,cat,cat,1
C017-HV,HV,S08M,teeth,hat,paws,teeth,teeth,1
C017-HV,HV,S06F,bike,food,teeth,food,food,1
C017-HV,HV,S0M,shark,piers,paws,piers,piers,1
C017-HV,HV,S08M,piers,lid,coat,coat,coat,1
C017-HV,HV,S08M,ring,bike,toys,toys,toys,1
C017-HV,HV,S08M,tears,mouse,hat,mouse,mouse,1
C017-HV,HV,S08M,cake,ten,boys,ten,ten,1
C017-HV,HV,S0M,cot,road,bees,cot,cot,1
C017-HV,HV,S06F,cake,cup,house,house,house,1
C017-HV,HV,S08M,gate,boys,piers,boys,boys,1
C017-HV,HV,S0M,ring,clock,cat,clock,clock,1
C017-HV,HV,S0M,lid,coat,skirt,coat,coat,1
C017-HV,HV,S0M,skirt,ten,bees,ten,ten,1
C017-HV,HV,S0M,park,tears,cut,tears,tears,1
C017-HV,HV,S08M,road,paws,ball,road,paws,0
C017-HV,HV,S0M,road,bike,hat,bike,bike,1
C017-HV,HV,S07,cut,teeth,house,teeth,teeth,1
C017-HV,HV,S0M,food,bears,mouse,bears,bears,1
C017-HV,HV,S06F,coat,shark,pears,shark,shark,1
C017-HV,HV,S08M,clock,shirt,food,shirt,shirt,1
C017-HV,HV,S08M,paws,bike,suit,suit,paws,0
C017-HV,HV,S06F,boys,kite,suit,suit,suit,1
C017-HV,HV,S0M,pears,cot,ten,pears,pears,1
C017-HV,HV,S07,ten,lid,paws,paws,lid,0
C017-HV,HV,S07,teeth,piers,coat,coat,coat,1
C017-HV,HV,S08M,skirt,house,cut,cut,cut,1
C017-HV,HV,S06F,piers,ten,leg,leg,leg,1
C017-HV,HV,S08M,cake,cup,bears,bears,bears,1
C017-HV,HV,S06F,pears,shark,bike,bike,bike,1
C017-HV,HV,S08M,skirt,tears,boys,tears,tears,1
C017-HV,HV,S08M,mouse,park,clock,clock,clock,1
C017-HV,HV,S06F,foot,pears,cot,cot,cot,1
C017-HV,HV,S0M,bees,road,bears,bees,bees,1
C017-HV,HV,S07,ten,bike,food,food,food,1
C017-HV,HV,S08M,shark,park,ring,ring,ring,1
C017-HV,HV,S06F,leg,ball,park,park,park,1
C017-HV,HV,S06F,coat,pears,shirt,pears,pears,1
C017-HV,HV,S0M,house,coat,ring,ring,ring,1
C017-HV,HV,S0M,skirt,cat,shirt,skirt,skirt,1
C017-HV,HV,S0M,coat,cake,teeth,cake,cake,1
C018-HV,HV,S07,coat,cot,cat,cat,cat,1
C018-HV,HV,S08M,cut,food,bees,bees,bees,1
C018-HV,HV,S0M,park,bees,foot,foot,foot,1
C018-HV,HV,S08M,skirt,book,cat,skirt,skirt,1
C018-HV,HV,S06F,road,cake,ten,ten,ten,1
C018-HV,HV,S08M,ten,bees,boys,boys,boys,1
C018-HV,HV,S07,toys,shark,boys,shark,shark,1
C018-HV,HV,S08M,ten,gate,suit,ten,ten,1
C018-HV,HV,S07,teeth,shark,boys,boys,boys,1
C018-HV,HV,S07,cake,bears,boys,bears,bears,1
C018-HV,HV,S06F,tears,cot,park,tears,park,0
C018-HV,HV,S06F,leg,bike,ten,bike,bike,1
C018-HV,HV,S08M,shark,teeth,boys,teeth,teeth,1
C018-HV,HV,S0M,suit,tears,ring,suit,suit,1
C018-HV,HV,S06F,cup,cot,skirt,cup,cup,1
C018-HV,HV,S08M,foot,piers,kite,piers,piers,1
C018-HV,HV,S0M,clock,bears,cot,cot,cot,1
C018-HV,HV,S0M,skirt,clock,ten,ten,ten,1
C018-HV,HV,S0M,book,boys,cup,book,book,1
C018-HV,HV,S0M,cup,piers,kite,cup,cup,1
C018-HV,HV,S07,ball,mouse,road,mouse,mouse,1
C018-HV,HV,S06F,suit,gate,road,gate,suit,0
C018-HV,HV,S0M,skirt,leg,bike,leg,leg,1
C018-HV,HV,S06F,suit,lid,bees,suit,lid,0
C018-HV,HV,S0M,paws,kite,cut,cut,cut,1
C018-HV,HV,S06F,ball,shirt,gate,ball,ball,1
C018-HV,HV,S08M,cake,bees,clock,clock,clock,1
C018-HV,HV,S06F,bears,ring,kite,ring,ring,1
C018-HV,HV,S0M,teeth,skirt,mouse,mouse,mouse,1
C018-HV,HV,S08M,bees,kite,cake,kite,kite,1
C018-HV,HV,S0M,clock,paws,road,road,road,1
C018-HV,HV,S07,boys,clock,toys,toys,toys,1
C018-HV,HV,S07,ring,road,park,road,park,0
C018-HV,HV,S07,clock,book,cat,book,book,1
C018-HV,HV,S07,cake,cot,book,cot,cot,1
C018-HV,HV,S06F,skirt,clock,gate,clock,clock,1
C018-HV,HV,S07,park,paws,teeth,park,paws,0
C018-HV,HV,S07,kite,cup,pears,kite,kite,1
C018-HV,HV,S0M,food,kite,hat,kite,kite,1
C018-HV,HV,S07,gate,leg,house,house,gate,0
C018-HV,HV,S08M,boys,book,pears,pears,pears,1
C018-HV,HV,S0M,kite,skirt,ring,ring,ring,1
C018-HV,HV,S08M,bears,mouse,cut,mouse,mouse,1
C018-HV,HV,S06F,house,foot,pears,house,house,1
C018-HV,HV,S07,suit,coat,cot,coat,coat,1
C018-HV,HV,S07,tears,cat,paws,paws,paws,1
C018-HV,HV,S08M,shark,ball,food,ball,ball,1
C018-HV,HV,S08M,paws,leg,shark,leg,leg,1
C018-HV,HV,S06F,paws,toys,cake,paws,paws,1
C018-HV,HV,S0M,pears,clock,book,clock,clock,1
C018-HV,HV,S06F,park,suit,clock,park,suit,0
C018-HV,HV,S06F,mouse,skirt,kite,kite,kite,1
C018-HV,HV,S08M,toys,lid,road,road,road,1
C018-HV,HV,S07,piers,bees,coat,piers,bees,0
C018-HV,HV,S07,tears,cup,shirt,tears,tears,1
C018-HV,HV,S07,bees,ten,bike,bike,bike,1
C018-HV,HV,S06F,park,cot,toys,cot,cot,1
C018-HV,HV,S0M,paws,tears,hat,paws,paws,1
C018-HV,HV,S0M,boys,piers,suit,boys,boys,1
C018-HV,HV,S0M,tears,gate,cut,tears,cut,0
C018-HV,HV,S08M,shark,lid,clock,lid,lid,1
C018-HV,HV,S06F,bears,ring,cake,cake,cake,1
C018-HV,HV,S06F,foot,piers,food,food,food,1
C018-HV,HV,S06F,cat,tears,gate,cat,cat,1
C018-HV,HV,S06F,clock,road,bike,road,road,1
C018-HV,HV,S07,cat,ten,shark,ten,ten,1
C018-HV,HV,S08M,cot,suit,bike,cot,cot,1
C018-HV,HV,S07,bees,toys,lid,lid,lid,1
C018-HV,HV,S08M,shirt,paws,cake,paws,paws,1
C018-HV,HV,S07,teeth,ball,food,teeth,teeth,1
C018-HV,HV,S0M,gate,shirt,shark,shark,shark,1
C018-HV,HV,S0M,mouse,shirt,bike,shirt,shirt,1
C018-HV,HV,S08M,house,skirt,foot,house,house,1
C018-HV,HV,S06F,teeth,book,shirt,book,shirt,0
C018-HV,HV,S07,skirt,kite,foot,foot,foot,1
C018-HV,HV,S06F,bears,hat,gate,bears,bears,1
C018-HV,HV,S07,kite,mouse,gate,gate,gate,1
C018-HV,HV,S08M,bears,suit,bike,bike,bike,1
C018-HV,HV,S06F,tears,foot,toys,toys,toys,1
C018-HV,HV,S07,food,cut,leg,cut,cut,1
C018-HV,HV,S06F,piers,coat,gate,coat,coat,1
C018-HV,HV,S07,ring,skirt,foot,ring,ring,1
C018-HV,HV,S08M,book,tears,park,book,book,1
C018-HV,HV,S0M,teeth,lid,pears,lid,lid,1
C018-HV,HV,S08M,shirt,suit,cat,suit,suit,1
C018-HV,HV,S08M,hat,suit,bees,hat,hat,1
C018-HV,HV,S08M,coat,tears,clock,tears,tears,1
C018-HV,HV,S08M,bike,food,foot,food,food,1
C018-HV,HV,S08M,gate,hat,park,park,park,1
C018-HV,HV,S0M,piers,paws,teeth,piers,paws,0
C018-HV,HV,S07,shirt,clock,boys,shirt,shirt,1
C018-HV,HV,S06F,cake,shark,piers,piers,piers,1
C018-HV,HV,S08M,foot,kite,cake,foot,foot,1
C018-HV,HV,S07,bees,cot,leg,leg,leg,1
C018-HV,HV,S06F,skirt,toys,park,skirt,skirt,1
C018-HV,HV,S0M,kite,ball,hat,ball,ball,1
C018-HV,HV,S0M,bees,cake,bears,bees,bees,1
C018-HV,HV,S06F,leg,road,cup,leg,leg,1
C018-HV,HV,S08M,gate,book,ring,gate,gate,1
C018-HV,HV,S06F,shirt,bike,road,shirt,shirt,1
C018-HV,HV,S08M,cake,bees,cot,cake,cake,1
C018-HV,HV,S08M,cat,bears,lid,bears,bears,1
C018-HV,HV,S08M,cat,bike,ball,cat,cat,1
C018-HV,HV,S0M,house,coat,cake,coat,coat,1
C018-HV,HV,S0M,bees,hat,teeth,hat,hat,1
C018-HV,HV,S0M,pears,bears,piers,bears,bears,1
C018-HV,HV,S07,toys,pears,piers,pears,pears,1
C018-HV,HV,S06F,piers,bike,bees,bees,bees,1
C018-HV,HV,S0M,toys,pears,boys,toys,toys,1
C018-HV,HV,S06F,piers,hat,house,hat,hat,1
C018-HV,HV,S0M,teeth,shirt,ten,teeth,teeth,1
C018-HV,HV,S08M,shark,boys,bike,shark,shark,1
C018-HV,HV,S06F,toys,foot,coat,foot,foot,1
C018-HV,HV,S07,cut,leg,food,food,food,1
C018-HV,HV,S0M,book,ten,skirt,skirt,skirt,1
C018-HV,HV,S0M,cut,food,gate,gate,cut,0
C018-HV,HV,S07,skirt,suit,gate,suit,suit,1
C018-HV,HV,S06F,clock,ten,boys,boys,boys,1
C018-HV,HV,S07,piers,paws,cake,cake,cake,1
C018-HV,HV,S06F,shark,cot,book,shark,shark,1
C018-HV,HV,S06F,bears,road,cut,cut,cut,1
C018-HV,HV,S06F,mouse,teeth,bees,teeth,teeth,1
C018-HV,HV,S08M,paws,cut,park,cut,cut,1
C018-HV,HV,S0M,paws,food,mouse,food,food,1
C018-HV,HV,S0M,lid,paws,house,house,house,1
C018-HV,HV,S0M,skirt,teeth,park,park,park,1
C018-HV,HV,S06F,lid,bees,piers,lid,lid,1
C018-HV,HV,S08M,cake,tears,toys,toys,toys,1
C018-HV,HV,S07,cup,bears,bike,cup,cup,1
C018-HV,HV,S08M,food,cup,clock,cup,cup,1
C018-HV,HV,S08M,suit,ring,shirt,shirt,shirt,1
C018-HV,HV,S07,cake,shark,clock,clock,clock,1
C018-HV,HV,S08M,ring,bears,leg,ring,ring,1
C018-HV,HV,S06F,cup,mouse,foot,mouse,mouse,1
C018-HV,HV,S08M,coat,skirt,foot,coat,coat,1
C018-HV,HV,S0M,bike,ring,teeth,bike,bike,1
C018-HV,HV,S0M,shark,cake,ten,cake,cake,1
C018-HV,HV,S0M,house,ten,pears,pears,pears,1
C018-HV,HV,S07,coat,cot,skirt,skirt,cot,0
C018-HV,HV,S07,clock,cake,ball,ball,ball,1
C018-HV,HV,S06F,park,book,pears,pears,pears,1
C018-HV,HV,S0M,kite,cat,teeth,cat,cat,1
C018-HV,HV,S07,bees,shirt,bike,bees,bees,1
C018-HV,HV,S07,hat,cut,mouse,hat,hat,1
C019-HV,HV,S06F,skirt,kite,tears,kite,kite,1
C019-HV,HV,S0M,cut,hat,teeth,teeth,teeth,1
C019-HV,HV,S08M,toys,road,bike,road,road,1
C019-HV,HV,S08M,park,shark,skirt,park,park,1
C019-HV,HV,S06F,piers,tears,pears,tears,piers,0
C019-HV,HV,S0M,book,foot,house,book,book,1
C019-HV,HV,S0M,boys,bears,hat,bears,boys,0
C019-HV,HV,S07,road,bees,ball,ball,ball,1
C019-HV,HV,S0M,mouse,cake,ten,cake,cake,1
C019-HV,HV,S06F,paws,clock,food,food,paws,0
C019-HV,HV,S06F,tears,ten,foot,foot,foot,1
C019-HV,HV,S06F,bears,cat,toys,bears,bears,1
C019-HV,HV,S0M,foot,shark,paws,shark,shark,1
C019-HV,HV,S06F,bears,teeth,skirt,skirt,teeth,0
C019-HV,HV,S07,mouse,shark,pears,shark,shark,1
C019-HV,HV,S08M,lid,piers,ring,ring,lid,0
C019-HV,HV,S08M,cut,shirt,bears,bears,bears,1
C019-HV,HV,S06F,cake,kite,shirt,shirt,shirt,1
C019-HV,HV,S07,tears,road,cut,tears,cut,0
C019-HV,HV,S0M,bees,kite,foot,kite,kite,1
C019-HV,HV,S0M,skirt,pears,cat,cat,cat,1
C019-HV,HV,S07,kite,ten,bike,bike,bike,1
C019-HV,HV,S08M,mouse,skirt,cup,skirt,cup,0
C019-HV,HV,S06F,cake,road,teeth,teeth,teeth,1
C019-HV,HV,S0M,bees,cut,suit,suit,suit,1
C019-HV,HV,S07,bike,toys,road,toys,toys,1
C019-HV,HV,S0M,clock,bees,lid,clock,clock,1
C019-HV,HV,S08M,cup,tears,teeth,cup,cup,1
C019-HV,HV,S0M,shirt,cut,skirt,shirt,shirt,1
C019-HV,HV,S07,piers,toys,clock,clock,clock,1
C019-HV,HV,S06F,cup,clock,house,clock,clock,1
C019-HV,HV,S08M,bears,ball,gate,ball,gate,0
C019-HV,HV,S0M,ten,road,cut,ten,ten,1
C019-HV,HV,S0M,tears,teeth,shirt,tears,teeth,0
C019-HV,HV,S0M,cat,pears,coat,coat,coat,1
C019-HV,HV,S0M,boys,foot,lid,lid,foot,0
C019-HV,HV,S06F,bike,bees,leg,bees,bees,1
C019-HV,HV,S08M,hat,gate,foot,hat,hat,1
C019-HV,HV,S08M,ring,cot,mouse,mouse,mouse,1
C019-HV,HV,S0M,cake,kite,bike,bike,kite,0
C019-HV,HV,S08M,foot,piers,shirt,shirt,foot,0
C019-HV,HV,S06F,paws,ring,house,paws,paws,1
C019-HV,HV,S07,paws,piers,shark,paws,paws,1
C019-HV,HV,S0M,mouse,leg,kite,mouse,mouse,1
C019-HV,HV,S06F,bike,hat,park,park,park,1
C019-HV,HV,S0M,hat,cut,bears,hat,hat,1
C019-HV,HV,S07,clock,cake,shirt,cake,cake,1
C019-HV,HV,S07,boys,bike,suit,boys,boys,1
C019-HV,HV,S0M,lid,suit,cot,cot,cot,1
C019-HV,HV,S0M,skirt,pears,tears,skirt,tears,0
C019-HV,HV,S06F,foot,ten,park,ten,ten,1
C019-HV,HV,S08M,leg,bees,ten,bees,bees,1
C019-HV,HV,S06F,book,mouse,piers,mouse,mouse,1
C019-HV,HV,S07,ten,house,cut,ten,ten,1
C019-HV,HV,S08M,shirt,road,gate,gate,gate,1
C019-HV,HV,S06F,toys,mouse,boys,toys,boys,0
C019-HV,HV,S0M,cup,ball,pears,pears,pears,1
C019-HV,HV,S08M,leg,toys,clock,toys,toys,1
C019-HV,HV,S08M,kite,bees,cat,cat,kite,0
C019-HV,HV,S07,suit,shirt,road,suit,suit,1
C019-HV,HV,S07,coat,bike,hat,coat,coat,1
C019-HV,HV,S07,cot,skirt,pears,skirt,cot,0
C019-HV,HV,S08M,house,cup,bears,house,cup,0
C019-HV,HV,S07,foot,toys,cot,foot,foot,1
C019-HV,HV,S07,park,ten,ring,park,park,1
C019-HV,HV,S06F,park,hat,toys,hat,hat,1
C019-HV,HV,S0M,teeth,bike,piers,piers,teeth,0
C019-HV,HV,S0M,teeth,foot,pears,foot,foot,1
C019-HV,HV,S0M,bees,lid,gate,bees,bees,1
C019-HV,HV,S06F,ring,piers,cut,piers,cut,0
C019-HV,HV,S08M,bears,house,lid,lid,house,0
C019-HV,HV,S06F,bees,suit,lid,lid,lid,1
C019-HV,HV,S08M,paws,shark,tears,paws,paws,1
C019-HV,HV,S0M,park,road,shirt,park,park,1
C019-HV,HV,S0M,cut,food,skirt,food,cut,0
C019-HV,HV,S08M,food,ball,book,food,food,1
C019-HV,HV,S07,book,cot,bees,book,book,1
C019-HV,HV,S07,piers,ring,pears,pears,pears,1
C019-HV,HV,S07,cut,ring,piers,ring,ring,1
C019-HV,HV,S07,suit,pears,teeth,teeth,teeth,1
C019-HV,HV,S07,cat,paws,lid,lid,paws,0
C019-HV,HV,S06F,cake,shark,ring,ring,ring,1
C019-HV,HV,S0M,toys,ring,teeth,toys,toys,1
C019-HV,HV,S08M,cut,road,suit,cut,cut,1
C019-HV,HV,S07,cat,kite,shark,kite,kite,1
C019-HV,HV,S08M,bears,pears,paws,pears,bears,0
C019-HV,HV,S06F,suit,paws,book,book,book,1
C019-HV,HV,S0M,cup,ring,boys,cup,cup,1
C019-HV,HV,S06F,park,piers,cot,cot,park,0
C019-HV,HV,S07,cake,bees,cat,bees,bees,1
C019-HV,HV,S06F,park,shark,suit,shark,shark,1
C019-HV,HV,S07,leg,pears,teeth,leg,leg,1
C019-HV,HV,S0M,cut,bees,paws,paws,paws,1
C019-HV,HV,S07,kite,shirt,cut,shirt,shirt,1
C019-HV,HV,S08M,suit,coat,toys,coat,coat,1
C019-HV,HV,S07,foot,ten,piers,piers,piers,1
C019-HV,HV,S06F,pears,cat,food,cat,food,0
C019-HV,HV,S08M,leg,clock,skirt,clock,clock,1
C019-HV,HV,S08M,hat,boys,ten,ten,ten,1
C019-HV,HV,S07,road,cut,foot,cut,cut,1
C019-HV,HV,S06F,cup,suit,skirt,cup,cup,1
C019-HV,HV,S08M,park,piers,pears,piers,park,0
C019-HV,HV,S08M,bees,tears,book,book,book,1
C019-HV,HV,S08M,park,cot,suit,suit,suit,1
C019-HV,HV,S06F,shark,park,gate,gate,gate,1
C019-HV,HV,S07,cup,house,shirt,house,house,1
C019-HV,HV,S0M,boys,clock,toys,boys,toys,0
C019-HV,HV,S08M,toys,kite,tears,tears,tears,1
C019-HV,HV,S06F,suit,bike,coat,suit,suit,1
C019-HV,HV,S0M,ten,book,house,house,house,1
C019-HV,HV,S07,gate,suit,ten,gate,gate,1
C019-HV,HV,S07,cup,boys,piers,cup,cup,1
C019-HV,HV,S06F,road,bike,kite,bike,kite,0
C019-HV,HV,S07,road,bears,teeth,bears,bears,1
C019-HV,HV,S06F,skirt,cut,cake,cake,cake,1
C019-HV,HV,S06F,piers,house,shark,house,house,1
C019-HV,HV,S07,leg,mouse,road,road,leg,0
C019-HV,HV,S07,cot,boys,clock,cot,clock,0
C019-HV,HV,S06F,piers,boys,ring,boys,boys,1
C019-HV,HV,S0M,road,foot,cake,road,road,1
C019-HV,HV,S0M,leg,coat,ring,ring,ring,1
C019-HV,HV,S08M,clock,foot,mouse,foot,foot,1
C019-HV,HV,S08M,teeth,toys,boys,teeth,boys,0
C019-HV,HV,S06F,bees,coat,foot,coat,coat,1
C019-HV,HV,S0M,cut,bears,lid,cut,cut,1
C019-HV,HV,S06F,cup,house,leg,leg,leg,1
C019-HV,HV,S06F,cot,pears,book,pears,pears,1
C019-HV,HV,S07,cat,food,teeth,cat,cat,1
C019-HV,HV,S07,bike,shark,food,food,bike,0
C019-HV,HV,S0M,house,cut,leg,leg,leg,1
C019-HV,HV,S08M,teeth,shark,cake,cake,cake,1
C019-HV,HV,S0M,mouse,bears,gate,gate,bears,0
C019-HV,HV,S08M,cot,teeth,mouse,cot,cot,1
C019-HV,HV,S08M,shirt,kite,coat,kite,kite,1
C019-HV,HV,S08M,food,toys,shark,shark,shark,1
C019-HV,HV,S0M,ball,bears,paws,ball,ball,1
C019-HV,HV,S08M,paws,boys,lid,boys,boys,1
C019-HV,HV,S06F,cake,food,road,road,cake,0
C019-HV,HV,S06F,pears,food,cut,cut,cut,1
C019-HV,HV,S06F,ball,coat,toys,ball,ball,1
C019-HV,HV,S07,hat,food,cake,hat,hat,1
C019-HV,HV,S07,mouse,cake,food,mouse,mouse,1
C019-HV,HV,S08M,ten,skirt,leg,leg,leg,1
C019-HV,HV,S08M,boys,bike,coat,bike,bike,1
C020-HV,HV,S0M,bike,cake,piers,piers,piers,1
C020-HV,HV,S07,park,boys,suit,suit,suit,1
C020-HV,HV,S06F,pears,book,bike,bike,bike,1
C020-HV,HV,S0M,bike,piers,bears,bears,bears,1
C020-HV,HV,S06F,bees,cat,coat,bees,bees,1
C020-HV,HV,S06F,teeth,food,bears,food,food,1
C020-HV,HV,S08M,cake,gate,food,gate,gate,1
C020-HV,HV,S08M,tears,gate,bears,tears,tears,1
C020-HV,HV,S08M,gate,tears,boys,boys,boys,1
C020-HV,HV,S07,clock,ball,pears,ball,ball,1
C020-HV,HV,S07,shark,tears,pears,tears,tears,1
C020-HV,HV,S07,leg,road,gate,road,road,1
C020-HV,HV,S0M,cut,hat,skirt,cut,cut,1
C020-HV,HV,S07,bears,bike,suit,bears,suit,0
C020-HV,HV,S08M,clock,toys,bears,toys,toys,1
C020-HV,HV,S07,boys,park,toys,park,park,1
C020-HV,HV,S0M,clock,road,foot,foot,foot,1
C020-HV,HV,S08M,gate,tears,coat,coat,coat,1
C020-HV,HV,S0M,cup,coat,kite,coat,cup,0
C020-HV,HV,S07,bike,paws,ball,paws,paws,1
C020-HV,HV,S0M,lid,shirt,leg,leg,lid,0
C020-HV,HV,S08M,foot,cat,clock,clock,clock,1
C020-HV,HV,S08M,teeth,book,road,book,book,1
C020-HV,HV,S06F,bears,cot,shark,shark,shark,1
C020-HV,HV,S06F,bears,road,cut,road,road,1
C020-HV,HV,S0M,tears,hat,shirt,shirt,shirt,1
C020-HV,HV,S0M,house,ten,bees,bees,bees,1
C020-HV,HV,S0M,skirt,hat,lid,lid,lid,1
C020-HV,HV,S07,skirt,pears,shirt,pears,pears,1
C020-HV,HV,S0M,boys,ring,kite,boys,boys,1
C020-HV,HV,S06F,ball,teeth,cake,teeth,teeth,1
C020-HV,HV,S06F,ring,mouse,skirt,mouse,mouse,1
C020-HV,HV,S0M,bears,teeth,ring,ring,ring,1
C020-HV,HV,S0M,book,mouse,clock,book,book,1
C020-HV,HV,S07,ring,bees,coat,bees,bees,1
C020-HV,HV,S07,foot,cup,clock,clock,clock,1
C020-HV,HV,S06F,paws,cut,bike,cut,cut,1
C020-HV,HV,S07,cut,leg,paws,leg,paws,0
C020-HV,HV,S0M,mouse,hat,ball,ball,ball,1
C020-HV,HV,S0M,paws,kite,cake,kite,kite,1
C020-HV,HV,S07,boys,skirt,ring,ring,ring,1
C020-HV,HV,S07,cot,piers,shark,shark,shark,1
C020-HV,HV,S08M,road,suit,kite,suit,suit,1
C020-HV,HV,S0M,ring,clock,gate,clock,clock,1
C020-HV,HV,S0M,book,cat,cut,cat,cat,1
C020-HV,HV,S07,park,cup,cat,cup,cup,1
C020-HV,HV,S06F,cat,ten,road,ten,ten,1
C020-HV,HV,S07,bees,hat,cat,hat,hat,1
C020-HV,HV,S06F,piers,mouse,skirt,piers,piers,1
C020-HV,HV,S06F,gate,clock,toys,toys,toys,1
C020-HV,HV,S0M,cot,shark,suit,cot,cot,1
C020-HV,HV,S07,book,foot,shark,book,book,1
C020-HV,HV,S0M,boys,hat,lid,hat,hat,1
C020-HV,HV,S0M,suit,cup,food,cup,cup,1
C020-HV,HV,S07,kite,teeth,cut,kite,kite,1
C020-HV,HV,S08M,foot,ring,cut,ring,ring,1
C020-HV,HV,S06F,road,cot,house,cot,cot,1
C020-HV,HV,S07,cat,cot,gate,gate,gate,1
C020-HV,HV,S08M,shirt,skirt,hat,shirt,shirt,1
C020-HV,HV,S06F,gate,bears,ball,bears,bears,1
C020-HV,HV,S08M,pears,paws,bees,paws,paws,1
C020-HV,HV,S06F,foot,piers,ball,foot,piers,0
C020-HV,HV,S07,piers,food,foot,foot,foot,1
C020-HV,HV,S06F,foot,kite,book,kite,kite,1
C020-HV,HV,S06F,bees,cake,coat,coat,coat,1
C020-HV,HV,S0M,toys,suit,shark,suit,suit,1
C020-HV,HV,S07,ten,boys,clock,boys,boys,1
C020-HV,HV,S06F,cut,cake,clock,clock,clock,1
C020-HV,HV,S08M,house,ten,cot,house,house,1
C020-HV,HV,S07,hat,clock,cat,cat,cat,1
C020-HV,HV,S08M,bears,kite,cat,cat,cat,1
C020-HV,HV,S0M,road,cot,tears,tears,tears,1
C020-HV,HV,S06F,cut,cake,gate,cake,cake,1
C020-HV,HV,S0M,cut,skirt,book,skirt,skirt,1
C020-HV,HV,S06F,shirt,teeth,skirt,shirt,shirt,1
C020-HV,HV,S07,ball,hat,cut,cut,cut,1
