group,test,speaker,vowel,f1,f2
HV,post,C06,hod,0.122073251157688,-0.817296946940423
HV,post,C06,hood,-0.263652470127043,-0.191354730214548
HV,post,C06,hud,0.450582799163314,0.216385506924057
HV,post,C06,whod,-1.71383650991284,-1.11858979239058
HV,post,C07,had,1.30001398996293,0.276121086003157
HV,post,C07,hard,1.10635174971701,-0.675288279224656
HV,post,C07,head,-0.221580980489122,0.970223055531758
HV,post,C07,heard,0.950346222992511,0.375473208868501
HV,post,C07,heed,-1.1492929843013,-0.0970877219211901
HV,post,C07,hid,-0.457578031320579,1.36964984740783
HV,post,C07,hoard,-1.30321471257245,-1.03785779313029
HV,post,C07,hod,-0.947838650834247,-1.77843484530339
HV,post,C07,hood,-0.89693193573263,0.515008516014367
HV,post,C07,hud,1.00438032361929,0.15144300673031
HV,post,C07,whod,-1.26942170176064,0.388907318643335
HV,post,C08,had,0.730215731891587,-1.02218635387108
HV,post,C08,hard,0.465279656927275,-0.792305612901397
HV,post,C08,head,0.671150820146845,0.742513763784654
HV,post,C08,heard,1.38076093410058,0.528340055579487
HV,post,C08,heed,-1.65974841132479,1.97009669050847
HV,post,C08,hid,-1.0229421001674,1.58882694913929
HV,post,C08,hoard,-1.14397100953056,-0.966148583311316
HV,post,C08,hod,-0.942109454481184,-0.785457845193798
HV,post,C08,hood,-0.289183343934985,-0.167581945009913
HV,post,C08,hud,1.49675104057261,0.169380707065759
HV,post,C08,whod,-1.17189791492574,0.129910941827931
HV,post,C09,had,0.974323081417229,-0.164421565498106
HV,post,C09,hard,1.2125033075559,-0.314463830345129
HV,post,C09,head,-0.256683617867693,0.956806475363322
HV,post,C09,heard,0.487984402942147,-2.45565450407094
HV,post,C09,heed,-1.2936430636895,1.36104525325664
HV,post,C09,hid,-1.49968712611411,1.1822015622023
HV,post,C09,hoard,-0.783889582361445,-1.73540848870101
HV,post,C09,hod,-0.0943269996380001,-1.01993301181391
HV,post,C09,hood,-0.562173174896966,0.920071346670237
HV,post,C09,hud,2.14200645912746,-0.128939821615572
HV,post,C09,whod,-1.41389453608162,-0.175149311022177
