participant,group,test,stim1,stim2,stim3,response,odd-one-out,correct-response
C015,LV,post,bit,bit,bite,3,3,1
C015,LV,post,beard,bared,bared,1,1,1
C015,LV,post,put,poot,put,1,2,0
C015,LV,post,bot,but,but,2,1,0
C015,LV,post,bite,bite,bait,3,3,1
C015,LV,post,bart,bart,but,1,3,0
C015,LV,post,bot,bot,bart,2,3,0
C015,LV,post,bite,bait,bait,3,1,0
C015,LV,post,bot,bart,bot,3,2,0
C015,LV,post,bet,bit,bet,1,2,0
C015,LV,post,but,bot,but,2,2,1
C015,LV,post,but,but,bart,3,3,1
C015,LV,post,beat,beat,bit,1,3,0
C015,LV,post,beard,bared,beard,2,2,1
C015,LV,post,bet,bait,bait,3,1,0
C015,LV,post,poot,put,put,1,1,1
C015,LV,post,bot,but,bot,1,2,0
C015,LV,post,bird,bared,bared,2,1,0
C015,LV,post,bared,bird,bird,3,1,0
C015,LV,post,bite,bit,bite,1,2,0
C015,LV,post,but,bot,bot,2,1,0
C015,LV,post,bot,bart,bart,3,1,0
C015,LV,post,beat,bit,bit,1,1,1
C015,LV,post,but,bat,but,2,2,1
C015,LV,post,bat,but,bat,3,2,0
C015,LV,post,bared,beard,beard,1,1,1
C015,LV,post,bit,beat,bit,2,2,1
C015,LV,post,but,but,bat,2,3,0
C015,LV,post,bit,bet,bet,3,1,0
C015,LV,post,board,board,buoyed,1,3,0
C015,LV,post,bait,bet,bet,2,1,0
C015,LV,post,boat,boat,bout,3,3,1
C015,LV,post,bird,bared,bird,3,2,0
C015,LV,post,bit,beat,beat,1,1,1
C015,LV,post,poot,put,poot,1,2,0
C015,LV,post,bared,bared,beard,1,3,0
C015,LV,post,put,put,poot,2,3,0
C015,LV,post,board,buoyed,buoyed,2,1,0
C015,LV,post,but,bart,bart,2,1,0
C015,LV,post,board,buoyed,board,3,2,0
C015,LV,post,buoyed,board,buoyed,1,2,0
C015,LV,post,bait,bait,bet,2,3,0
C015,LV,post,bait,bite,bait,3,2,0
C015,LV,post,bared,bared,bird,1,3,0
C015,LV,post,bert,bert,bart,2,3,0
C015,LV,post,bart,bart,bert,3,3,1
C015,LV,post,bait,bet,bait,1,2,0
C015,LV,post,bot,but,but,2,1,0
C015,LV,post,bart,bot,bot,3,1,0
C015,LV,post,bart,bert,bert,1,1,1
C015,LV,post,bout,boat,bout,2,2,1
C015,LV,post,bird,bird,bared,3,3,1
C015,LV,post,bet,bet,bait,3,3,1
C015,LV,post,bart,but,but,3,1,0
C015,LV,post,bit,bit,bet,1,3,0
C015,LV,post,boat,bout,boat,1,2,0
C015,LV,post,bert,bart,bart,1,1,1
C015,LV,post,bite,bite,bit,2,3,0
C015,LV,post,bait,bite,bite,2,1,0
C015,LV,post,bout,bout,boat,3,3,1
C015,LV,post,bait,bait,bite,1,3,0
C015,LV,post,poot,poot,put,1,3,0
C015,LV,post,buoyed,board,board,2,1,0
C015,LV,post,bart,but,bart,2,2,1
C015,LV,post,bit,bite,bite,3,1,0
C015,LV,post,bert,bart,bert,1,2,0
C015,LV,post,bart,bart,bot,2,3,0
C015,LV,post,bit,bit,beat,3,3,1
C015,LV,post,buoyed,buoyed,board,1,3,0
C015,LV,post,bet,bait,bet,1,2,0
C016,LV,post,poot,poot,put,3,3,1
C016,LV,post,bot,but,but,1,1,1
C016,LV,post,bait,bait,bite,3,3,1
C016,LV,post,buoyed,board,buoyed,2,2,1
C016,LV,post,poot,put,put,1,1,1
C016,LV,post,bot,but,bot,2,2,1
C016,LV,post,bat,but,bat,1,2,0
C016,LV,post,bit,bet,bit,2,2,1
C016,LV,post,poot,put,poot,3,2,0
C016,LV,post,boat,boat,bout,3,3,1
C016,LV,post,bert,bart,bert,1,2,0
C016,LV,post,bart,but,bart,1,2,0
C016,LV,post,but,bat,but,1,2,0
C016,LV,post,put,poot,put,1,2,0
C016,LV,post,bared,beard,beard,1,1,1
C016,LV,post,bit,bite,bit,2,2,1
C016,LV,post,bot,bart,bart,1,1,1
C016,LV,post,bet,bait,bet,2,2,1
C016,LV,post,bait,bite,bite,1,1,1
C016,LV,post,bart,bert,bart,2,2,1
C016,LV,post,bout,boat,bout,2,2,1
C016,LV,post,but,bot,but,2,2,1
C016,LV,post,bait,bait,bet,3,3,1
C016,LV,post,bet,bit,bit,3,1,0
C016,LV,post,but,bart,bart,1,1,1
C016,LV,post,beat,bit,bit,1,1,1
C016,LV,post,but,bot,bot,1,1,1
C016,LV,post,bout,bout,boat,2,3,0
C016,LV,post,but,but,bart,1,3,0
C016,LV,post,put,poot,poot,1,1,1
C016,LV,post,bart,bert,bert,1,1,1
C016,LV,post,buoyed,board,board,1,1,1
C016,LV,post,bite,bite,bit,3,3,1
C016,LV,post,bite,bit,bit,1,1,1
C016,LV,post,bet,bet,bait,3,3,1
C016,LV,post,bart,bart,bert,3,3,1
C016,LV,post,bit,beat,beat,1,1,1
C016,LV,post,bared,bared,beard,3,3,1
C016,LV,post,bet,bet,bit,3,3,1
C016,LV,post,bit,bet,bet,2,1,0
C016,LV,post,bat,but,but,1,1,1
C016,LV,post,bait,bite,bait,2,2,1
C016,LV,post,bert,bert,bart,3,3,1
C016,LV,post,board,board,buoyed,3,3,1
C016,LV,post,board,buoyed,buoyed,1,1,1
C016,LV,post,bot,bot,bart,3,3,1
C016,LV,post,but,but,bat,3,3,1
C016,LV,post,bird,bared,bared,1,1,1
C016,LV,post,bart,bot,bot,1,1,1
C016,LV,post,bared,bird,bird,1,1,1
C016,LV,post,beard,bared,bared,2,1,0
C016,LV,post,bite,bait,bait,1,1,1
C016,LV,post,bite,bit,bite,2,2,1
C016,LV,post,bite,bait,bite,2,2,1
C016,LV,post,bot,but,but,1,1,1
C016,LV,post,bird,bared,bird,2,2,1
C016,LV,post,bert,bart,bart,1,1,1
C016,LV,post,bart,bart,bot,3,3,1
C016,LV,post,bot,bart,bot,2,2,1
C016,LV,post,put,put,poot,3,3,1
C016,LV,post,bat,bat,but,2,3,0
C016,LV,post,bit,beat,bit,2,2,1
C016,LV,post,buoyed,buoyed,board,3,3,1
C016,LV,post,bait,bet,bait,2,2,1
C016,LV,post,bit,bite,bite,1,1,1
C016,LV,post,bet,bit,bet,2,2,1
C016,LV,post,bet,bait,bait,1,1,1
C016,LV,post,beat,bit,beat,2,2,1
C016,LV,post,bit,bit,beat,3,3,1
C016,LV,post,bart,but,but,1,1,1
C016,LV,post,board,buoyed,board,2,2,1
C016,LV,post,bird,bird,bared,1,3,0
C016,LV,post,but,bart,but,2,2,1
C016,LV,post,bite,bite,bait,3,3,1
C016,LV,post,bared,beard,bared,2,2,1
C016,LV,post,bit,bit,bet,3,3,1
C016,LV,post,bait,bet,bet,1,1,1
C016,LV,post,boat,bout,bout,1,1,1
C016,LV,post,bared,bird,bared,3,2,0
C016,LV,post,bared,beard,beard,1,1,1
C016,LV,post,bit,bit,bite,3,3,1
C016,LV,post,but,bat,bat,2,1,0
C016,LV,post,beat,beat,bit,3,3,1
C016,LV,post,bart,bart,but,2,3,0
C016,LV,post,bout,boat,boat,1,1,1
C016,LV,post,bared,bared,bird,3,3,1
C016,LV,post,bart,bot,bart,2,2,1
C016,LV,post,boat,bout,boat,3,2,0
C016,LV,post,bot,bot,but,3,3,1
C016,LV,post,beard,bared,beard,2,2,1
C017,LV,post,bet,bet,bit,3,3,1
C017,LV,post,bet,bet,bait,3,3,1
C017,LV,post,poot,put,put,1,1,1
C017,LV,post,bite,bite,bait,3,3,1
C017,LV,post,bert,bart,bart,1,1,1
C017,LV,post,but,bat,but,2,2,1
C017,LV,post,beat,beat,bit,3,3,1
C017,LV,post,boat,boat,bout,3,3,1
C017,LV,post,bait,bite,bite,1,1,1
C017,LV,post,beard,bared,beard,2,2,1
C017,LV,post,bot,but,bot,2,2,1
C017,LV,post,beat,bit,beat,2,2,1
C017,LV,post,bite,bit,bite,2,2,1
C017,LV,post,beat,bit,bit,1,1,1
C017,LV,post,but,bart,bart,1,1,1
C017,LV,post,but,bat,bat,1,1,1
C017,LV,post,bart,but,bart,3,2,0
C017,LV,post,bot,but,but,1,1,1
C017,LV,post,bert,bert,bart,3,3,1
C017,LV,post,bot,but,but,1,1,1
C017,LV,post,board,board,buoyed,3,3,1
C017,LV,post,bart,bart,bert,3,3,1
C017,LV,post,bait,bait,bite,3,3,1
C017,LV,post,bat,but,bat,1,2,0
C017,LV,post,bit,bit,bite,3,3,1
C017,LV,post,bot,bart,bot,2,2,1
C017,LV,post,bet,bit,bit,2,1,0
C017,LV,post,but,bot,but,2,2,1
C017,LV,post,bait,bait,bet,2,3,0
C017,LV,post,bite,bait,bait,1,1,1
C017,LV,post,bird,bared,bird,2,2,1
C017,LV,post,bot,bot,but,3,3,1
C017,LV,post,bout,boat,boat,1,1,1
C017,LV,post,bite,bit,bit,1,1,1
C017,LV,post,bit,bite,bit,2,2,1
C017,LV,post,bart,bert,bert,1,1,1
C017,LV,post,boat,bout,bout,1,1,1
C017,LV,post,bit,bit,bet,3,3,1
C017,LV,post,poot,poot,put,3,3,1
C017,LV,post,bit,bit,beat,3,3,1
C017,LV,post,bite,bite,bit,3,3,1
C017,LV,post,bet,bait,bet,2,2,1
C017,LV,post,bout,bout,boat,3,3,1
C017,LV,post,put,poot,poot,3,1,0
C017,LV,post,but,but,bat,3,3,1
C017,LV,post,boat,bout,boat,2,2,1
C017,LV,post,but,but,bart,3,3,1
C017,LV,post,buoyed,board,board,1,1,1
C017,LV,post,put,poot,put,1,2,0
C017,LV,post,bait,bet,bet,1,1,1
C017,LV,post,but,bot,bot,1,1,1
C017,LV,post,bared,bird,bird,2,1,0
C017,LV,post,bared,beard,beard,1,1,1
C017,LV,post,bird,bird,bared,2,3,0
C017,LV,post,bared,bared,bird,3,3,1
C017,LV,post,buoyed,buoyed,board,3,3,1
C017,LV,post,bird,bared,bared,1,1,1
C017,LV,post,bait,bite,bait,2,2,1
C017,LV,post,bot,bart,bart,1,1,1
C017,LV,post,but,bart,but,2,2,1
C017,LV,post,bart,bart,but,2,3,0
C017,LV,post,beard,bared,bared,3,1,0
C017,LV,post,bit,beat,bit,2,2,1
C017,LV,post,bet,bait,bait,1,1,1
C017,LV,post,bart,bert,bart,2,2,1
C017,LV,post,bart,but,but,1,1,1
C017,LV,post,bait,bet,bait,2,2,1
C017,LV,post,bared,bird,bared,3,2,0
C017,LV,post,bit,bite,bite,1,1,1
C017,LV,post,bit,beat,beat,1,1,1
C017,LV,post,poot,put,poot,2,2,1
C017,LV,post,bit,bet,bet,1,1,1
C017,LV,post,bart,bot,bot,1,1,1
C017,LV,post,bit,bet,bit,2,2,1
C017,LV,post,board,buoyed,board,2,2,1
C017,LV,post,bared,beard,beard,1,1,1
C017,LV,post,bot,bot,bart,3,3,1
C017,LV,post,board,buoyed,buoyed,1,1,1
C017,LV,post,bared,bared,beard,3,3,1
C017,LV,post,bared,beard,bared,2,2,1
C017,LV,post,bout,boat,bout,2,2,1
C017,LV,post,bet,bit,bet,2,2,1
C017,LV,post,bite,bait,bite,2,2,1
C017,LV,post,bart,bart,bot,3,3,1
C017,LV,post,buoyed,board,buoyed,2,2,1
C017,LV,post,bat,but,but,2,1,0
C017,LV,post,bert,bart,bert,2,2,1
C017,LV,post,bart,bot,bart,2,2,1
C017,LV,post,bat,bat,but,2,3,0
C017,LV,post,put,put,poot,2,3,0
C018,LV,post,bot,but,bot,1,2,0
C018,LV,post,bared,beard,beard,2,1,0
C018,LV,post,beard,bared,bared,3,1,0
C018,LV,post,board,buoyed,board,2,2,1
C018,LV,post,bit,bit,bet,1,3,0
C018,LV,post,bait,bait,bite,3,3,1
C018,LV,post,bared,bird,bird,2,1,0
C018,LV,post,poot,put,poot,1,2,0
C018,LV,post,bared,beard,bared,2,2,1
C018,LV,post,bet,bait,bait,1,1,1
C018,LV,post,bird,bared,bared,1,1,1
C018,LV,post,bite,bit,bite,3,2,0
C018,LV,post,bart,bot,bot,3,1,0
C018,LV,post,bit,bet,bit,2,2,1
C018,LV,post,bout,boat,bout,1,2,0
C018,LV,post,bet,bit,bit,1,1,1
C018,LV,post,buoyed,board,buoyed,3,2,0
C018,LV,post,bart,but,bart,3,2,0
C018,LV,post,bet,bet,bit,3,3,1
C018,LV,post,board,board,buoyed,2,3,0
C018,LV,post,bared,bird,bared,2,2,1
C018,LV,post,bit,bite,bit,1,2,0
C018,LV,post,bite,bite,bait,1,3,0
C018,LV,post,bat,but,but,1,1,1
C018,LV,post,beat,beat,bit,3,3,1
C018,LV,post,bart,bert,bart,2,2,1
C018,LV,post,bite,bait,bite,2,2,1
C018,LV,post,bot,bot,bart,1,3,0
C018,LV,post,poot,put,put,1,1,1
C018,LV,post,put,put,poot,2,3,0
C018,LV,post,bat,but,bat,2,2,1
C018,LV,post,but,bat,bat,2,1,0
C018,LV,post,board,buoyed,buoyed,3,1,0
C018,LV,post,boat,bout,bout,1,1,1
C018,LV,post,bite,bait,bait,2,1,0
C018,LV,post,bird,bared,bird,3,2,0
C018,LV,post,buoyed,buoyed,board,1,3,0
C018,LV,post,but,but,bart,2,3,0
C018,LV,post,boat,boat,bout,2,3,0
C018,LV,post,buoyed,board,board,2,1,0
C018,LV,post,bit,bit,bite,3,3,1
C018,LV,post,poot,poot,put,1,3,0
C018,LV,post,bird,bird,bared,2,3,0
C018,LV,post,put,poot,put,3,2,0
C018,LV,post,bot,but,but,3,1,0
C018,LV,post,bat,bat,but,2,3,0
C018,LV,post,bert,bert,bart,1,3,0
C018,LV,post,bart,bart,but,3,3,1
C018,LV,post,bet,bait,bet,2,2,1
C018,LV,post,bit,bit,beat,1,3,0
C018,LV,post,bert,bart,bert,1,2,0
C018,LV,post,bait,bite,bait,1,2,0
C018,LV,post,but,bat,but,2,2,1
C018,LV,post,bot,bart,bart,2,1,0
C018,LV,post,bait,bite,bite,3,1,0
C018,LV,post,bite,bite,bit,2,3,0
C018,LV,post,boat,bout,boat,1,2,0
C018,LV,post,bait,bet,bait,2,2,1
C018,LV,post,bot,bart,bot,3,2,0
C018,LV,post,bet,bet,bait,1,3,0
C018,LV,post,beard,bared,beard,2,2,1
C018,LV,post,put,poot,poot,3,1,0
C018,LV,post,but,but,bat,3,3,1
C018,LV,post,bart,bart,bert,2,3,0
C018,LV,post,beat,bit,beat,1,2,0
C018,LV,post,bit,beat,beat,2,1,0
C018,LV,post,bit,beat,bit,2,2,1
C018,LV,post,bot,bot,but,2,3,0
C018,LV,post,but,bart,but,2,2,1
C018,LV,post,bet,bit,bet,1,2,0
C018,LV,post,beat,bit,bit,3,1,0
C018,LV,post,bart,bert,bert,2,1,0
C018,LV,post,bert,bart,bart,1,1,1
C018,LV,post,bart,bot,bart,3,2,0
C018,LV,post,bart,but,but,2,1,0
C018,LV,post,bot,but,but,1,1,1
C018,LV,post,bared,bared,beard,3,3,1
C018,LV,post,bit,bet,bet,3,1,0
C018,LV,post,bait,bet,bet,2,1,0
C018,LV,post,bout,bout,boat,1,3,0
C018,LV,post,but,bart,bart,1,1,1
C018,LV,post,but,bot,bot,1,1,1
C018,LV,post,bite,bit,bit,2,1,0
C018,LV,post,bared,bared,bird,3,3,1
C018,LV,post,but,bot,but,3,2,0
C018,LV,post,bart,bart,bot,2,3,0
C018,LV,post,bait,bait,bet,1,3,0
C018,LV,post,bit,bite,bite,2,1,0
C018,LV,post,bared,beard,beard,2,1,0
C018,LV,post,bout,boat,boat,3,1,0
C019,LV,post,bit,bit,bet,3,3,1
C019,LV,post,beat,bit,beat,2,2,1
C019,LV,post,bird,bared,bird,3,2,0
C019,LV,post,bared,bared,bird,2,3,0
C019,LV,post,poot,put,poot,2,2,1
C019,LV,post,bait,bite,bite,1,1,1
C019,LV,post,bot,but,but,1,1,1
C019,LV,post,boat,bout,bout,1,1,1
C019,LV,post,bite,bait,bite,2,2,1
C019,LV,post,bait,bait,bet,3,3,1
C019,LV,post,board,buoyed,buoyed,2,1,0
C019,LV,post,bat,but,bat,3,2,0
C019,LV,post,bared,beard,beard,1,1,1
C019,LV,post,beard,bared,beard,2,2,1
C019,LV,post,bit,bet,bet,1,1,1
C019,LV,post,but,bat,bat,3,1,0
C019,LV,post,bit,bite,bite,1,1,1
C019,LV,post,put,poot,put,3,2,0
C019,LV,post,bird,bared,bared,1,1,1
C019,LV,post,bared,bared,beard,3,3,1
C019,LV,post,put,poot,poot,3,1,0
C019,LV,post,board,buoyed,board,2,2,1
C019,LV,post,bat,bat,but,3,3,1
C019,LV,post,bet,bet,bait,2,3,0
C019,LV,post,bit,bet,bit,3,2,0
C019,LV,post,bite,bit,bit,3,1,0
C019,LV,post,bart,bot,bot,2,1,0
C019,LV,post,bit,beat,bit,2,2,1
C019,LV,post,poot,put,put,1,1,1
C019,LV,post,beard,bared,bared,1,1,1
C019,LV,post,bart,bert,bert,1,1,1
C019,LV,post,boat,bout,boat,2,2,1
C019,LV,post,but,but,bat,3,3,1
C019,LV,post,bout,boat,boat,1,1,1
C019,LV,post,bet,bit,bet,3,2,0
C019,LV,post,bert,bart,bert,2,2,1
C019,LV,post,bout,boat,bout,3,2,0
C019,LV,post,bot,bot,but,2,3,0
C019,LV,post,bit,bit,beat,3,3,1
C019,LV,post,bared,bird,bird,1,1,1
C019,LV,post,bait,bait,bite,3,3,1
C019,LV,post,bared,beard,beard,3,1,0
C019,LV,post,but,but,bart,1,3,0
C019,LV,post,bite,bite,bait,3,3,1
C019,LV,post,bart,bart,but,3,3,1
C019,LV,post,bout,bout,boat,1,3,0
C019,LV,post,bait,bite,bait,2,2,1
C019,LV,post,bird,bird,bared,2,3,0
C019,LV,post,bite,bait,bait,2,1,0
C019,LV,post,bart,bot,bart,3,2,0
C019,LV,post,bet,bet,bit,3,3,1
C019,LV,post,but,bat,but,3,2,0
C019,LV,post,bit,bit,bite,3,3,1
C019,LV,post,bared,bird,bared,3,2,0
C019,LV,post,but,bot,but,1,2,0
C019,LV,post,bared,beard,bared,2,2,1
C019,LV,post,boat,boat,bout,3,3,1
C019,LV,post,bart,but,bart,1,2,0
C019,LV,post,but,bart,bart,3,1,0
C019,LV,post,buoyed,board,buoyed,2,2,1
C019,LV,post,poot,poot,put,3,3,1
C019,LV,post,but,bart,but,3,2,0
C019,LV,post,bot,bart,bart,3,1,0
C019,LV,post,bart,bert,bart,2,2,1
C019,LV,post,beat,bit,bit,2,1,0
C019,LV,post,bot,bart,bot,2,2,1
C019,LV,post,bot,bot,bart,3,3,1
C019,LV,post,but,bot,bot,3,1,0
C019,LV,post,bite,bit,bite,3,2,0
C019,LV,post,put,put,poot,3,3,1
C019,LV,post,bet,bait,bait,2,1,0
C019,LV,post,bert,bart,bart,3,1,0
C019,LV,post,bert,bert,bart,2,3,0
C019,LV,post,bite,bite,bit,3,3,1
C019,LV,post,bait,bet,bet,2,1,0
C019,LV,post,bait,bet,bait,2,2,1
C019,LV,post,bat,but,but,3,1,0
C019,LV,post,buoyed,board,board,3,1,0
C019,LV,post,bit,beat,beat,1,1,1
C019,LV,post,bart,bart,bot,3,3,1
C019,LV,post,bot,but,but,2,1,0
C019,LV,post,bit,bite,bit,3,2,0
C019,LV,post,bart,bart,bert,1,3,0
C019,LV,post,beat,beat,bit,3,3,1
C019,LV,post,bet,bait,bet,2,2,1
C019,LV,post,buoyed,buoyed,board,3,3,1
C019,LV,post,bot,but,bot,2,2,1
C019,LV,post,bet,bit,bit,2,1,0
C019,LV,post,board,board,buoyed,1,3,0
C019,LV,post,bart,but,but,1,1,1
C01,LV,post,bart,bart,but,3,3,1
C01,LV,post,boat,bout,boat,2,2,1
C01,LV,post,bot,bot,bart,3,3,1
C01,LV,post,bart,but,bart,2,2,1
C01,LV,post,bet,bit,bit,1,1,1
C01,LV,post,bared,bird,bird,3,1,0
C01,LV,post,bot,but,but,1,1,1
C01,LV,post,bait,bait,bet,3,3,1
C01,LV,post,bit,bit,bet,3,3,1
C01,LV,post,but,bot,bot,1,1,1
C01,LV,post,put,poot,put,2,2,1
C01,LV,post,beat,bit,beat,2,2,1
C01,LV,post,bared,beard,bared,2,2,1
C01,LV,post,bit,bite,bit,2,2,1
C01,LV,post,bite,bit,bit,1,1,1
C01,LV,post,bout,boat,boat,1,1,1
C01,LV,post,bot,bart,bot,3,2,0
C01,LV,post,put,poot,poot,2,1,0
C01,LV,post,bart,bot,bot,1,1,1
C01,LV,post,bite,bite,bit,1,3,0
C01,LV,post,bait,bet,bet,1,1,1
C01,LV,post,bit,bet,bet,1,1,1
C01,LV,post,bet,bait,bait,1,1,1
C01,LV,post,buoyed,board,board,1,1,1
C01,LV,post,but,bat,bat,1,1,1
C01,LV,post,bit,bit,beat,3,3,1
C01,LV,post,bert,bert,bart,3,3,1
C01,LV,post,bared,beard,beard,1,1,1
C01,LV,post,board,buoyed,buoyed,1,1,1
C01,LV,post,but,bat,but,2,2,1
C01,LV,post,put,put,poot,3,3,1
C01,LV,post,bot,bart,bart,1,1,1
C01,LV,post,bit,bet,bit,2,2,1
C01,LV,post,bart,but,but,1,1,1
C01,LV,post,bared,bared,beard,1,3,0
C01,LV,post,bout,bout,boat,3,3,1
C01,LV,post,bert,bart,bart,1,1,1
C01,LV,post,bait,bite,bait,2,2,1
C01,LV,post,bart,bart,bot,3,3,1
C01,LV,post,bite,bit,bite,2,2,1
C01,LV,post,buoyed,buoyed,board,3,3,1
C01,LV,post,bit,beat,beat,1,1,1
C01,LV,post,boat,bout,bout,1,1,1
C01,LV,post,bot,but,but,1,1,1
C01,LV,post,bet,bet,bit,3,3,1
C01,LV,post,bart,bot,bart,2,2,1
C01,LV,post,board,buoyed,board,2,2,1
C01,LV,post,bat,but,bat,1,2,0
C01,LV,post,bit,bit,bite,2,3,0
C01,LV,post,bared,bared,bird,3,3,1
C01,LV,post,bart,bert,bart,2,2,1
C01,LV,post,bit,bite,bite,1,1,1
C01,LV,post,bite,bite,bait,3,3,1
C01,LV,post,bite,bait,bite,2,2,1
C01,LV,post,poot,put,put,1,1,1
C01,LV,post,bart,bart,bert,3,3,1
C01,LV,post,bird,bird,bared,2,3,0
C01,LV,post,poot,put,poot,2,2,1
C01,LV,post,bared,bird,bared,2,2,1
C01,LV,post,bet,bait,bet,2,2,1
C01,LV,post,but,but,bart,2,3,0
C01,LV,post,bet,bet,bait,1,3,0
C01,LV,post,poot,poot,put,1,3,0
C01,LV,post,bite,bait,bait,1,1,1
C01,LV,post,bait,bait,bite,1,3,0
C01,LV,post,boat,boat,bout,2,3,0
C01,LV,post,buoyed,board,buoyed,1,2,0
C01,LV,post,bird,bared,bird,2,2,1
C01,LV,post,bot,but,bot,2,2,1
C01,LV,post,bart,bert,bert,1,1,1
C01,LV,post,but,bot,but,2,2,1
C01,LV,post,but,bart,bart,3,1,0
C01,LV,post,beat,beat,bit,3,3,1
C01,LV,post,beat,bit,bit,1,1,1
C01,LV,post,board,board,buoyed,1,3,0
C01,LV,post,bit,beat,bit,1,2,0
C01,LV,post,but,but,bat,3,3,1
C01,LV,post,bait,bet,bait,2,2,1
C01,LV,post,bot,bot,but,1,3,0
C01,LV,post,bert,bart,bert,1,2,0
C01,LV,post,bait,bite,bite,1,1,1
C01,LV,post,bat,but,but,1,1,1
C01,LV,post,beard,bared,beard,2,2,1
C01,LV,post,bet,bit,bet,2,2,1
C01,LV,post,but,bart,but,1,2,0
C01,LV,post,beard,bared,bared,1,1,1
C01,LV,post,bout,boat,bout,2,2,1
C01,LV,post,bird,bared,bared,1,1,1
C01,LV,post,bat,bat,but,1,3,0
C01,LV,post,bared,beard,beard,1,1,1
C020,LV,post,bart,bart,bert,3,3,1
C020,LV,post,bait,bet,bait,1,2,0
C020,LV,post,beard,bared,bared,1,1,1
C020,LV,post,bot,bot,but,3,3,1
C020,LV,post,bot,but,but,3,1,0
C020,LV,post,bart,bert,bert,3,1,0
C020,LV,post,bared,beard,beard,3,1,0
C020,LV,post,bout,boat,boat,1,1,1
C020,LV,post,bart,bot,bot,1,1,1
C020,LV,post,bait,bait,bet,3,3,1
C020,LV,post,bert,bert,bart,3,3,1
C020,LV,post,bat,bat,but,1,3,0
C020,LV,post,boat,bout,bout,1,1,1
C020,LV,post,bird,bared,bird,2,2,1
C020,LV,post,buoyed,board,buoyed,2,2,1
C020,LV,post,poot,put,put,1,1,1
C020,LV,post,bet,bait,bet,2,2,1
C020,LV,post,bot,bot,bart,3,3,1
C020,LV,post,bird,bird,bared,2,3,0
C020,LV,post,bared,bird,bird,1,1,1
C020,LV,post,bout,bout,boat,3,3,1
C020,LV,post,bared,bared,bird,1,3,0
C020,LV,post,but,bat,but,1,2,0
C020,LV,post,beat,beat,bit,3,3,1
C020,LV,post,poot,put,poot,2,2,1
C020,LV,post,bot,but,but,3,1,0
C020,LV,post,but,bot,but,2,2,1
C020,LV,post,bat,but,but,1,1,1
C020,LV,post,bait,bite,bite,1,1,1
C020,LV,post,beat,bit,bit,1,1,1
C020,LV,post,boat,bout,boat,2,2,1
C020,LV,post,bit,bit,beat,3,3,1
C020,LV,post,bart,but,but,1,1,1
C020,LV,post,bert,bart,bart,1,1,1
C020,LV,post,bite,bite,bait,3,3,1
C020,LV,post,bit,beat,beat,1,1,1
C020,LV,post,bit,bit,bite,3,3,1
C020,LV,post,board,buoyed,board,2,2,1
C020,LV,post,put,poot,poot,1,1,1
C020,LV,post,buoyed,buoyed,board,3,3,1
C020,LV,post,bert,bart,bert,2,2,1
C020,LV,post,bit,beat,bit,2,2,1
C020,LV,post,bat,but,bat,1,2,0
C020,LV,post,but,but,bart,3,3,1
C020,LV,post,bart,bot,bart,2,2,1
C020,LV,post,bared,bird,bared,2,2,1
C020,LV,post,bit,bite,bit,2,2,1
C020,LV,post,bait,bite,bait,2,2,1
C020,LV,post,poot,poot,put,3,3,1
C020,LV,post,bart,bert,bart,2,2,1
C020,LV,post,beard,bared,beard,2,2,1
C020,LV,post,put,put,poot,3,3,1
C020,LV,post,bet,bit,bit,1,1,1
C020,LV,post,bird,bared,bared,3,1,0
C020,LV,post,bout,boat,bout,2,2,1
C020,LV,post,but,bot,bot,1,1,1
C020,LV,post,bite,bit,bit,1,1,1
C020,LV,post,bet,bet,bait,3,3,1
C020,LV,post,bite,bait,bite,2,2,1
C020,LV,post,board,board,buoyed,3,3,1
C020,LV,post,bet,bit,bet,2,2,1
C020,LV,post,bit,bet,bit,2,2,1
C020,LV,post,board,buoyed,buoyed,1,1,1
C020,LV,post,beat,bit,beat,2,2,1
C020,LV,post,bet,bait,bait,1,1,1
C020,LV,post,bot,bart,bart,1,1,1
C020,LV,post,bait,bait,bite,3,3,1
C020,LV,post,bit,bet,bet,3,1,0
C020,LV,post,bit,bite,bite,1,1,1
C020,LV,post,bart,bart,but,1,3,0
C020,LV,post,bot,but,bot,2,2,1
C020,LV,post,bet,bet,bit,3,3,1
C020,LV,post,bite,bite,bit,3,3,1
C020,LV,post,but,bat,bat,1,1,1
C020,LV,post,bared,bared,beard,3,3,1
C020,LV,post,bot,bart,bot,1,2,0
C020,LV,post,bite,bit,bite,2,2,1
C020,LV,post,bit,bit,bet,3,3,1
C020,LV,post,bared,beard,beard,1,1,1
C020,LV,post,bart,bart,bot,3,3,1
C020,LV,post,but,bart,but,1,2,0
C020,LV,post,bite,bait,bait,1,1,1
C020,LV,post,but,but,bat,3,3,1
C020,LV,post,bart,but,bart,2,2,1
C020,LV,post,bait,bet,bet,1,1,1
C020,LV,post,put,poot,put,3,2,0
C020,LV,post,but,bart,bart,3,1,0
C020,LV,post,bared,beard,bared,2,2,1
C020,LV,post,buoyed,board,board,1,1,1
C020,LV,post,boat,boat,bout,3,3,1
C021,LV,post,poot,poot,put,3,3,1
C021,LV,post,bit,bit,beat,3,3,1
C021,LV,post,bared,bird,bared,3,2,0
C021,LV,post,bet,bet,bait,3,3,1
C021,LV,post,bit,bet,bet,1,1,1
