group,test,speaker,vowel,f1,f2
HV,pre,C019-HV,had,1.7280183591002,-0.48836166335024
HV,pre,C019-HV,hard,0.919644561606668,-0.532829637295214
HV,pre,C019-HV,head,-0.646865113762162,0.603574141298584
HV,pre,C019-HV,heard,1.05208998605476,-0.131382650291971
HV,pre,C019-HV,heed,-1.14924430994459,1.50528583518279
HV,pre,C019-HV,hid,-0.59662719414392,1.40152722931119
HV,pre,C019-HV,hoard,-0.701670116982063,-1.48271496961981
HV,pre,C019-HV,hod,-0.523553856517385,-0.819401024940607
HV,pre,C019-HV,hood,-0.555523441728994,-0.65882223013931
HV,pre,C019-HV,hud,1.1799683269012,-0.5291239727998
HV,pre,C019-HV,whod,-0.706237200583721,1.13224894264439
HV,pre,C02-HV,had,1.72085781665167,0.258232114569217
HV,pre,C02-HV,hard,0.595376230773897,-1.25684887500345
HV,pre,C02-HV,head,0.0714451476928678,0.608829368354627
HV,pre,C02-HV,heard,-0.0352815544162309,-0.0136596332643668
HV,pre,C02-HV,heed,-1.14135828536507,1.92714659304773
HV,pre,C02-HV,hid,-1.09769736177499,1.21521951648347
HV,pre,C02-HV,hoard,-0.0449839818806944,-1.14773442357023
HV,pre,C02-HV,hod,0.770019925134241,-0.637937396382266
HV,pre,C02-HV,hood,-0.903648812485715,0.190259177610821
HV,pre,C02-HV,hud,1.2066291610351,-0.137084176688822
HV,pre,C02-HV,whod,-1.14135828536507,-1.00642226515673
HV,pre,C020-HV,had,1.85795570758726,-0.0374881734784784
HV,pre,C020-HV,hard,0.612609634119835,-0.749216994737519
HV,pre,C020-HV,head,-0.180721938607562,0.9170940631426
HV,pre,C020-HV,heard,1.77493263602277,-0.364498712975876
HV,pre,C020-HV,heed,-0.914092404093935,1.7117777639065
HV,pre,C020-HV,hid,-0.600449689294732,1.62521615051013
HV,pre,C020-HV,hoard,-0.27758218876614,-1.14475547817371
HV,pre,C020-HV,hod,-0.392892010383494,-0.956003071184403
HV,pre,C020-HV,hood,-0.895642832635159,-0.66265538134115
HV,pre,C020-HV,hud,-0.120760831366538,-0.461880528046792
HV,pre,C020-HV,whod,-0.8633560825823,0.122410362378705
HV,pre,C021-HV,had,1.39225065780986,-0.506949867058581
HV,pre,C021-HV,hard,0.552678041066822,-0.38837114779029
HV,pre,C021-HV,head,0.0584615361755306,1.40492893539043
HV,pre,C021-HV,heard,-1.74274921960297,-1.46045271925702
HV,pre,C021-HV,heed,-1.26044154615484,0.99558869901222
HV,pre,C021-HV,hid,0.615199406143432,1.47152794210275
HV,pre,C021-HV,hoard,-0.295826199258588,-0.854564194776582
HV,pre,C021-HV,hod,0.469316220964677,-0.926036299541031
HV,pre,C021-HV,hood,0.677720771220041,-0.602787462083637
HV,pre,C021-HV,hud,0.734287720575068,0.404319468688143
HV,pre,C021-HV,whod,-1.20089738893903,0.462796645313601
HV,pre,C023-HV,had,1.29571172805037,-0.140457099478145
HV,pre,C023-HV,hard,0.694790790041261,-0.107889053646366
HV,pre,C023-HV,head,-0.105026514773679,1.20655727612424
HV,pre,C023-HV,heard,0.652472414125127,-0.315021825136481
HV,pre,C023-HV,heed,-1.92894851675907,1.77063582993065
HV,pre,C023-HV,hid,-0.718642965557629,1.33813218128462
HV,pre,C023-HV,hoard,0.0854061768489256,-0.802239790779895
HV,pre,C023-HV,hod,0.402793996219934,-0.869981326109996
HV,pre,C023-HV,hood,0.529749123968337,-0.438780399297241
HV,pre,C023-HV,hud,0.618617713392219,-0.296783719470685
