group,test,vowel,speaker,f1,f2,vowel.class,mahalanobis.distance,correct
LV,pre,hood,C06-LV,-0.723126934603838,-0.130090690758811,hood,389.631105816268,TRUE
LV,pre,hood,C06-LV,-0.723126934603838,-0.130090690758811,hud,12115.9695398043,FALSE
LV,pre,hood,C06-LV,-0.723126934603838,-0.130090690758811,whod,581.294122752734,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,had,1104.839873566,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hard,9319.32010871606,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,head,2757.63852072639,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,heard,216.914878986816,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,heed,1805.67473761741,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hid,1190.93769512002,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hoard,2311.92194566632,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hod,215295.029900927,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hood,3021.25614480566,FALSE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,hud,92.7198364676472,TRUE
LV,pre,hood,C07-LV,0.00536191725961205,0.0823898258763907,whod,9191.81977019306,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,had,2897.25759137671,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hard,29903.0913339174,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,head,213.567929863527,TRUE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,heard,4293.87814157959,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,heed,733.474861529406,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hid,8156.86161507584,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hoard,4442.2955852475,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hod,518540.26964295,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hood,5284.51672783368,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,hud,14593.6104743836,FALSE
LV,pre,hood,C09-LV,0.0407891053972579,0.752191778521905,whod,14194.5110280767,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,had,80.9464019542979,TRUE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hard,1956.07755492223,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,head,4194.10338137624,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,heard,11840.9389727783,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,heed,2816.27658817742,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hid,76382.9436443335,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hoard,4253.67635808645,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hod,150416.658979502,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hood,28790.7217432419,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,hud,3053.57585168554,FALSE
LV,pre,hud,C010-LV,1.30136863328569,-0.403916368521395,whod,39419.7574969755,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,had,117.135395432166,TRUE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hard,1087.51890760686,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,head,5173.6752250358,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,heard,10980.7719475931,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,heed,2688.23812435262,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hid,51859.0750327743,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hoard,3535.21506810025,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hod,114597.472441442,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hood,22994.887766546,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,hud,481.823700226719,FALSE
LV,pre,hud,C011-LV,1.13359434974845,-0.497560128474361,whod,32627.5001343639,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,had,222.696306714053,TRUE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hard,13074.9819041973,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,head,790.363583714636,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,heard,6402.05494656125,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,heed,5156.00613197264,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hid,155378.059821855,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hoard,6257.78810449891,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hod,405047.049053612,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hood,42082.2049199904,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,hud,33851.5433919399,FALSE
LV,pre,hud,C012-LV,1.53999568459181,0.208553516558773,whod,56791.4821822096,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,had,380.751855740353,TRUE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hard,8974.41767085808,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,head,1889.8133818507,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,heard,2306.9352474701,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,heed,1995.70510406602,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hid,50304.5371544608,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hoard,3728.58700943128,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hod,274644.544171724,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hood,19527.3097230217,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,hud,8155.89986773395,FALSE
LV,pre,hud,C014-LV,0.893433669462221,0.0533183866912038,whod,30712.8763894624,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,had,336.066995067278,TRUE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hard,670.249896799234,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,head,5055.77353633178,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,heard,24858.9130181702,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,heed,4093.681663135,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hid,140251.084701045,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hoard,6231.5710036152,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hod,127069.451010846,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hood,45585.001947218,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,hud,5226.34745778989,FALSE
LV,pre,hud,C017-LV,1.80035885444848,-0.612046498773305,whod,56386.6942897559,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,had,80.2849942373452,TRUE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hard,2093.29050301098,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,head,4209.98732129361,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,heard,10158.2298507182,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,heed,2628.18873916627,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hid,64620.2507654681,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hoard,3907.55677589085,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hod,148672.585678127,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hood,25704.1798558247,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,hud,2275.89716627998,FALSE
LV,pre,hud,C018-LV,1.20048787414456,-0.386283992356679,whod,36082.6741908902,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,had,257.470053425389,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hard,18.2242997368327,TRUE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,head,8011.89167912666,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,heard,11083.851703213,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,heed,3695.96333834988,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hid,19256.8314251653,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hoard,2376.61012190524,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hod,48529.1900387736,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hood,14165.1260901719,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,hud,2594.48201788228,FALSE
LV,pre,hud,C019-LV,0.846996996531016,-0.749783840228108,whod,21720.1963333975,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,had,404.161377721545,TRUE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hard,7520.89950454467,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,head,2421.22103379532,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,heard,1716.20120243492,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,heed,1716.88148661993,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hid,31511.7055220738,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hoard,3157.65468596853,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hod,235201.496374536,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hood,14880.0832773781,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,hud,3759.45703780805,FALSE
LV,pre,hud,C01-LV,0.723121128080334,-0.0133064660345938,whod,24926.380429551,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,had,184.244978595224,TRUE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hard,275.886173448367,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,head,7065.77221051741,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,heard,7676.86299501201,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,heed,3373.98563074159,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hid,14753.8794046014,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hoard,2155.11661506023,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hod,64738.4959749575,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hood,11966.5847758077,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,hud,1869.09189113977,FALSE
LV,pre,hud,C020-LV,0.721691065173537,-0.627761614987045,whod,19500.0181303193,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,had,19.3113169060756,TRUE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hard,5511.66195086692,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,head,2146.70874189338,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,heard,13813.6635941116,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,heed,4696.99972341188,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hid,159636.640512896,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hoard,6335.7737347423,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hod,267158.332328284,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hood,46007.4743728728,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,hud,19846.5159839971,FALSE
LV,pre,hud,C021-LV,1.71399946755955,-0.152658168190509,whod,59180.3537592783,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,had,107.406691159822,TRUE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hard,1285.5316782349,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,head,4983.86248777304,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,heard,10379.5930928976,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,heed,2634.07693239664,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hid,51532.4907805309,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hoard,3519.71119399399,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hod,120445.419063327,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hood,22755.2136845658,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,hud,621.641436981813,FALSE
LV,pre,hud,C022-LV,1.11985910105131,-0.471280259825475,whod,32459.5093623984,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,had,210.350807401692,TRUE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hard,3308.91219303459,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,head,4091.81256787618,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,heard,3430.46431853775,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,heed,2122.74657329923,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hid,21828.5590224985,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hoard,2605.2789946812,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hod,149694.079428428,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hood,13083.5648164197,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,hud,238.219519943407,FALSE
LV,pre,hud,C023-LV,0.698374679709623,-0.268575812845346,whod,21929.7115106633,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,had,127.860881692992,TRUE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hard,9038.82652202554,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,head,1465.73943142577,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,heard,7208.2900054512,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,heed,3920.43386981824,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hid,124372.74141346,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hoard,5494.73946359903,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hod,319609.373996958,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hood,36771.7855254043,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,hud,21000.5237245623,FALSE
LV,pre,hud,C024-LV,1.43649754387266,0.0418727990747327,whod,50168.8034870683,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,had,140.96277314606,TRUE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hard,859.018146856533,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,head,5862.7941169581,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,heard,7536.91666230935,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,heed,2774.60161732105,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hid,24538.4181958081,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hoard,2587.73519138697,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hod,92829.7953436829,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hood,15033.3085651367,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,hud,165.917371176204,FALSE
LV,pre,hud,C02-LV,0.836501532314123,-0.51933544168587,whod,23462.3898357201,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,had,195.993062195345,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hard,2659.87479438747,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,head,4514.06511016776,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,heard,3699.60870172026,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,heed,2275.34964300406,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hid,18862.3461286143,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hoard,2459.92536477463,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hod,133547.200416668,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hood,12307.1300406756,FALSE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,hud,18.8648755295786,TRUE
LV,pre,hud,C03-LV,0.673461323653109,-0.320193020887798,whod,20826.8776992001,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,had,132.034800475626,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hard,1439.10915949013,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,head,5229.87125448919,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,heard,6509.2390887801,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,heed,2539.29119356033,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hid,26391.3091129541,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hoard,2673.99368519739,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hod,110632.139361534,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hood,15295.998462577,FALSE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,hud,0.238089377015831,TRUE
LV,pre,hud,C05-LV,0.831692886261803,-0.44334787597568,whod,24016.7675456866,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,had,738.800698174338,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hard,6610.74548367365,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,head,3390.2864507133,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,heard,47.97275719812,TRUE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,heed,2026.21639222241,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hid,2490.68153176908,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hoard,2115.55595354021,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hod,180518.585221655,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hood,4481.94857481329,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,hud,70.2612591178953,FALSE
LV,pre,hud,C06-LV,0.159422625046644,-0.0526813541089398,whod,11191.9513441758,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,had,46.5449815856125,TRUE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hard,3328.5244746143,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,head,3142.05203845199,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,heard,13375.7684959183,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,heed,3528.74927940353,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hid,116635.366288099,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hoard,5314.72289545292,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hod,201440.625983083,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hood,37590.130092946,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,hud,9574.33984444852,FALSE
LV,pre,hud,C07-LV,1.52948689830429,-0.29298726109659,whod,49476.584501737,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,had,598.767725083064,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hard,2878.51826787165,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,head,5607.65153077584,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,heard,106.566972662494,TRUE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,heed,4009.54090582901,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hid,3967.12605279853,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hoard,1398.7703080312,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hod,99117.5896666426,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hood,1550.47839673997,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,hud,4937.26476019267,FALSE
LV,pre,hud,C08-LV,-0.0752253714469764,-0.295606241567183,whod,6005.86094294763,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,had,188.025193723701,TRUE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hard,330.198432212138,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,head,7103.4905676602,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,heard,6419.00727567395,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,heed,3507.26756204464,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hid,10459.4901090938,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hoard,1939.86187888571,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hod,63595.6201843785,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hood,10102.8683454294,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,hud,2548.75285608556,FALSE
LV,pre,hud,C09-LV,0.626098505922944,-0.611828573142316,whod,17289.4299485592,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,had,1442.4626268637,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hard,940.051605205402,TRUE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,head,13217.3635952971,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,heard,4733.08348228254,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,heed,21951.5774284343,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hid,208035.868624448,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hoard,2287.63483643022,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hod,12433.8217413243,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hood,13441.9240443673,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,hud,85204.5204456196,FALSE
LV,pre,whod,C010-LV,-1.61205573943047,-0.657661212730667,whod,5350.28521234574,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,had,4698.94488112566,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hard,20660.6663994543,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,head,2549.82397645646,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,heard,22326.620661639,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,heed,6554.57543805847,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hid,103502.320439584,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hoard,5507.15940762034,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hod,260634.793944089,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hood,7682.88307875648,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,hud,8504.30131857154,FALSE
LV,pre,whod,C011-LV,-1.55808925518617,0.500543208066695,whod,1087.12461287071,TRUE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,had,1030.9366479077,TRUE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hard,1575.13033605405,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,head,17364.7003094847,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,heard,2105.46761259654,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,heed,26336.1567921421,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hid,221378.647630938,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hoard,1558.30035153824,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hod,10865.890003677,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hood,13186.7115535996,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,hud,113838.847868521,FALSE
LV,pre,whod,C012-LV,-1.53190399482324,-0.975965284521134,whod,5755.08337067754,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,had,807.940165335748,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hard,447.639836453323,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,head,11701.7452559175,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,heard,640.426881110969,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,heed,14256.1528217855,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hid,88428.1532309512,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hoard,905.816286624616,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hod,12525.9244008392,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hood,2597.01590608393,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,hud,51390.8129580969,FALSE
LV,pre,whod,C013-LV,-0.928207267316739,-0.694348321042725,whod,241.444425582506,TRUE
LV,pre,whod,C014-LV,-1.71574487092328,-0.547607381852818,had,1739.69265932912,FALSE
LV,pre,whod,C014-LV,-1.71574487092328,-0.547607381852818,hard,1385.17483831979,TRUE
